WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-VKCG0Y,2020-01-04 16:00:31,24.6,4170.5,54.0,450.19998,235.39999,278.80002,424.29999,0.20013572,,,
DEEPWATER-34JETX,2020-01-04 16:01:06,26.5,0.0,52.5,0.0,32.0,32.0,411.10001,0.0,,,
DEEPWATER-RU0CIY,2020-01-04 16:01:19,29.0,3674.8999,55.400002,361.29999,226.60001,318.60001,,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 16:03:35,24.1,4174.7002,52.0,276.0,256.5,283.79999,476.20001,0.40027145,,,
DEEPWATER-TXV4MX,2020-01-04 16:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-04 16:03:50,50.5,3902.5999,56.5,809.09998,230.89999,283.30002,463.20001,1.1007465,,,
DEEPWATER-U3TTRI,2020-01-04 16:04:59,16.799999,7194.7998,,747.40002,468.59998,526.59998,382.0,0.60040712,,,
DEEPWATER-1UBHZV,2020-01-04 16:06:35,23.700001,4162.1997,52.0,278.59998,,284.20001,476.29999,,,,
DEEPWATER-XX0DST,2020-01-04 16:07:03,20.700001,3756.7,61.5,199.79999,253.2,292.30002,414.29999,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 16:07:35,24.799999,4181.0996,52.0,278.79999,,284.20001,478.29999,,,,
DEEPWATER-1UBHZV,2020-01-04 16:09:35,25.4,4284.3999,52.0,276.70001,256.5,284.40002000000004,474.60001,0.40027145,,,
DEEPWATER-453GJ0,2020-01-04 16:09:35,31.0,0.0,63.0,0.0,32.0,32.0,462.70001,0.0,,,
DEEPWATER-BZZIEL,2020-01-04 16:10:33,36.299999,3977.3999,60.0,373.09998,233.2,285.60001,462.20001,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-04 16:11:10,43.400002,0.0,50.0,0.0,32.0,32.0,427.39999000000006,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 16:11:27,22.4,3966.3997,62.0,262.69998,251.39999,281.79999,470.10001,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 16:12:05,0.0,4149.1001,0.0,4151.1001,222.59999,223.5,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 16:14:11,28.0,3468.7998,60.0,293.0,244.0,280.39999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-04 16:14:28,65.199997,3848.3999,55.0,448.89999000000006,228.60001,267.30002,436.0,0.50033927,,,
DEEPWATER-0KPXEZ,2020-01-04 16:14:54,20.799999,4000.5999,57.939999,239.19998,268.0,298.80002,,0.20013572,,,
DEEPWATER-M24OXR,2020-01-04 16:14:54,55.599998,3908.1001,55.0,428.0,233.8,273.39999,420.60001,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-04 16:14:54,69.0,3381.3999,57.0,365.29999,235.0,296.39999,448.39999000000006,0.20013572,,,
DEEPWATER-DTL53P,2020-01-04 16:15:08,28.299999,4079.2998,52.0,332.09998,237.60001,276.60001,395.60001,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-04 16:15:23,101.2,4696.2998,63.0,1985.8999,226.8,295.0,,0.40027145,,,
DEEPWATER-1UBHZV,2020-01-04 16:15:35,24.0,4183.6001,52.0,277.5,256.60001,284.20001,475.70001,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-04 16:16:11,63.700001,3860.7,51.0,808.2999900000001,215.60001,277.5,,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 16:18:35,25.4,4291.3999,52.0,276.70001,256.60001,284.0,476.0,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-04 16:20:00,22.700001,3944.0999,54.0,273.60001,227.3,259.89999,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-04 16:20:00,28.0,3680.1997,55.400002,361.29999,226.2,313.29999,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-04 16:20:00,30.700001,3952.0999,66.0,257.29999,220.79999,306.70001,457.29999,0.30020356,,,
DEEPWATER-UVG14O,2020-01-04 16:20:00,22.0,3611.3999,53.299999,361.29999,244.0,288.0,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-04 16:20:00,45.0,6829.2002,62.799999,1133.0,454.19998,654.0,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-04 16:20:00,21.4,3931.7998,57.0,199.79999,257.39999,303.79999,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-04 16:20:00,35.5,4071.8999,65.5,307.0,230.7,291.20001,436.39999000000006,0.50033927,,,
DEEPWATER-U3TTRI,2020-01-04 16:21:59,,7192.4,48.0,31.799998,468.20002,528.0,,0.40027144,,,
DEEPWATER-BPUSBG,2020-01-04 16:23:01,62.400002,4283.6997,56.0,558.89996,228.0,282.39999,429.5,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-04 16:23:47,40.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-04 16:23:50,50.5,3902.2,56.5,809.0,230.89999,283.10001,466.0,1.1007465,,,
DEEPWATER-U3TTRI,2020-01-04 16:24:59,16.799999,7195.7998,48.0,740.79992,468.20002,528.0,381.60001,0.40027144,,,
DEEPWATER-DTL53P,2020-01-04 16:25:08,27.9,4082.7998,52.0,332.29999,237.60001,276.60001,394.20001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-04 16:27:03,23.1,3772.2,62.5,199.59999,253.39999,291.69998,420.70001,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 16:27:35,25.5,4295.0996,52.0,277.20001,256.5,284.40002000000004,476.70001,0.40027145,,,
DEEPWATER-453GJ0,2020-01-04 16:29:35,31.299999,0.0,63.0,0.0,32.0,32.0,462.79999,0.0,,,
DEEPWATER-BZZIEL,2020-01-04 16:30:33,36.200001,4015.9998,60.0,376.39999,233.39999,285.60001,458.29999,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-04 16:31:10,43.900002,0.0,50.0,0.0,32.0,32.0,428.20001,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 16:31:27,23.0,3937.4998,62.0,258.19998,251.8,282.20001,471.29999,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 16:32:05,0.0,4149.2002,0.0,4150.7998,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 16:34:06,21.700001,4086.2998,57.0,530.59998,230.89999,278.19998,446.10001,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 16:34:11,29.0,3463.4998,59.900002,293.0,244.0,280.39999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-04 16:34:28,65.5,3823.5999,55.0,448.99997,228.60001,267.10001,437.79999,0.50033927,,,
DEEPWATER-DTL53P,2020-01-04 16:35:08,27.799999,4082.0,52.0,332.19998,237.60001,276.39999,392.70001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-04 16:35:23,101.5,4695.6997,63.0,1985.9999,226.8,295.20001,,0.40027145,,,
DEEPWATER-RU0CIY,2020-01-04 16:35:30,28.0,3680.8997,55.400002,360.0,226.2,323.60001,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-04 16:36:11,63.5,3870.8997,51.0,816.29993,215.8,277.5,,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-04 16:39:27,23.200001,3944.3999,62.0,259.19998,249.39999,283.59998,472.0,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-04 16:40:00,23.700001,3949.2998,59.0,199.69998,257.5,304.0,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-04 16:40:00,34.5,4074.7,65.5,306.59998,230.7,291.20001,436.79999,0.60040712,,,
DEEPWATER-ISTQBO,2020-01-04 16:40:00,30.9,3948.2998,66.0,257.09998,220.79999,306.5,457.70001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-04 16:40:00,28.0,3681.0999,55.5,360.10001,226.0,326.10001,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-04 16:40:00,22.0,3613.3,53.299999,361.29999,244.0,288.09998,,0.20013572,,,
DEEPWATER-A5W4QG,2020-01-04 16:40:00,22.700001,3943.8,54.0,273.79999,227.3,259.89999,,0.20013572,,,
DEEPWATER-TPS1RK,2020-01-04 16:40:00,45.0,6825.7994,62.799999,1131.7999,454.19998,653.59998,,0.10006786,,,
DEEPWATER-VKCG0Y,2020-01-04 16:40:31,24.799999,4169.2998,54.0,450.5,235.39999,278.80002,422.39999000000006,0.20013572,,,
DEEPWATER-34JETX,2020-01-04 16:41:06,24.700001,0.0,52.5,0.0,32.0,32.0,413.5,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 16:42:27,23.299999,3946.3999,62.0,258.69998,248.5,283.79999,471.29999,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-04 16:43:01,62.400002,4285.1997,56.0,560.7999900000001,228.0,282.39999,430.39999000000006,0.20013572,,,
DEEPWATER-BZZIEL,2020-01-04 16:43:33,36.200001,4019.3999,60.0,378.89996,233.39999,286.0,460.10001,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-04 16:43:47,40.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-ISTQBO,2020-01-04 16:43:48,31.1,3952.3999,66.0,257.0,220.79999,306.5,457.70001,0.30020356,,,
DEEPWATER-EU2FJA,2020-01-04 16:43:50,50.5,3904.0999,56.5,809.0,230.89999,283.59998,466.0,1.1007465,,,
DEEPWATER-DTL53P,2020-01-04 16:45:08,27.9,4081.0,52.0,332.09998,237.60001,276.39999,395.60001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-04 16:47:03,20.5,3759.8,61.5,200.59999,253.39999,291.89999,412.70001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-04 16:47:35,25.6,4289.5,52.0,277.20001,256.5,284.5,478.29999,0.40027145,,,
DEEPWATER-EEJC2O,2020-01-04 16:48:27,23.5,3946.9998,62.0,258.29999,248.7,284.20001,470.89999000000006,0.20013572,,,
DEEPWATER-BZZIEL,2020-01-04 16:49:33,36.200001,4012.2,,380.09998,,285.79999,437.89999000000006,,,,
DEEPWATER-453GJ0,2020-01-04 16:49:35,31.1,0.0,63.0,0.0,32.0,32.0,464.79999,0.0,,,
DEEPWATER-GMAJKI,2020-01-04 16:51:10,43.700001,0.0,50.0,0.0,32.0,32.0,428.89999000000006,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 16:51:27,23.4,3946.5999,62.0,257.0,249.3,284.5,471.5,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 16:52:05,0.0,4148.8999,0.0,4150.8999,222.59999,223.5,0.0,0.20013572,,,
DEEPWATER-BZZIEL,2020-01-04 16:52:33,36.200001,4016.4998,60.0,380.39999,233.39999,285.79999,460.29999,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 16:54:06,21.4,4070.8,57.0,526.59998,230.89999,279.0,446.79999,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 16:54:11,28.0,3457.5,60.0,293.0,244.0,280.60001,,0.20013572,,,
DEEPWATER-EEJC2O,2020-01-04 16:54:27,23.5,3944.7998,62.0,255.60001,249.8,285.10001,468.5,0.20013572,,,
DEEPWATER-IDE13P,2020-01-04 16:54:28,65.699997,3823.7,55.0,448.89999000000006,228.60001,267.10001,432.79999,0.50033927,,,
DEEPWATER-LGIE0L,2020-01-04 16:54:54,69.099998,3379.8,57.0,365.29999,235.0,296.80002,446.0,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-04 16:54:54,20.4,4000.8997,57.5,240.29999,268.0,298.39999,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-04 16:54:54,54.5,3885.0999,55.0,427.80002,233.8,273.39999,421.5,0.20013572,,,
DEEPWATER-DTL53P,2020-01-04 16:55:08,28.0,4084.2,52.0,332.09998,237.60001,276.60001,396.0,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-04 16:55:23,101.3,4696.3999,63.0,1985.7999,226.8,295.20001,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-04 16:56:11,63.599998,3875.5999,51.0,822.99994,215.8,277.5,,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-04 16:57:27,23.4,3946.9998,62.0,255.79999,250.3,285.39999,471.29999,0.20013572,,,
DEEPWATER-CEO3A4,2020-01-04 17:00:00,34.5,4053.7,65.5,306.70001,230.7,291.39999,436.79999,0.60040712,,,
DEEPWATER-RU0CIY,2020-01-04 17:00:00,28.0,3683.2,55.5,360.29999,226.2,334.89999,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-04 17:00:00,45.0,6825.9996,62.799999,1131.1,454.19998,653.40002,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-04 17:00:00,31.1,3954.0,66.0,256.5,221.0,306.5,455.39999000000006,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-04 17:00:00,22.700001,3942.8,54.0,273.69998,227.3,260.10001,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-04 17:00:00,22.0,3605.8999,53.299999,361.19998,244.0,287.80002,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-04 17:00:00,21.700001,3931.6997,57.099998,199.69998,257.5,304.0,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-04 17:00:31,24.799999,4169.7998,54.0,450.60001,235.60001,279.0,421.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-04 17:00:35,24.299999,4170.7998,52.0,276.70001,256.60001,284.89999,477.60001,0.40027145,,,
DEEPWATER-34JETX,2020-01-04 17:01:06,24.799999,0.0,52.5,0.0,32.0,32.0,410.29999,0.0,,,
DEEPWATER-1UBHZV,2020-01-04 17:03:35,24.1,4205.3999,52.0,273.29999,,284.89999,477.5,,,,
DEEPWATER-TXV4MX,2020-01-04 17:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-U3TTRI,2020-01-04 17:04:59,,,48.0,,,,,,,,
DEEPWATER-DTL53P,2020-01-04 17:05:08,28.299999,4081.0999,52.0,331.09998,237.60001,276.60001,395.20001,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 17:07:35,26.0,4277.5,52.0,275.89999,256.60001,284.69998,478.39999000000006,0.40027145,,,
DEEPWATER-453GJ0,2020-01-04 17:09:35,30.6,0.0,63.0,0.0,32.0,32.0,462.20001,0.0,,,
DEEPWATER-BZZIEL,2020-01-04 17:10:33,36.299999,4004.3999,60.0,383.19998,233.60001,286.0,462.60001,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-04 17:11:10,43.900002,0.0,50.0,0.0,32.0,32.0,428.70001,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 17:11:27,22.5,3971.2,62.0,248.99998,253.60001,285.60001,470.79999,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 17:12:05,0.0,4149.1001,0.0,4150.7998,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 17:14:06,21.200001,4095.5999,57.0,523.7999900000001,230.89999,278.39999,446.39999000000006,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 17:14:11,28.0,3465.6001,60.0,293.0,244.0,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-04 17:14:28,65.099998,3849.7998,55.0,449.29996,228.60001,267.10001,432.39999000000006,0.50033927,,,
DEEPWATER-DTL53P,2020-01-04 17:15:08,28.1,4082.3,52.0,329.29999,237.60001,276.79999,393.89999,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-04 17:15:23,101.2,4695.6997,63.0,1985.6,226.8,295.0,,0.50033927,,,
DEEPWATER-MU3BOW,2020-01-04 17:16:11,63.900002,3872.5,51.0,827.19995,215.60001,277.70001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-04 17:20:00,22.799999,3942.2,54.0,273.79999,227.3,259.89999,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-04 17:20:00,22.0,3606.8,53.299999,361.0,244.0,287.80002,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-04 17:20:00,28.0,3682.2,55.400002,360.10001,226.39999,337.10001,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-04 17:20:00,45.0,6824.3994,62.799999,1130.5,454.19998,653.59998,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-04 17:20:00,22.799999,3936.2,58.200001,200.79999,257.39999,304.0,,0.40027145,,,
DEEPWATER-CEO3A4,2020-01-04 17:20:00,34.5,4078.5999,65.5,306.59998,230.7,291.39999,437.20001,0.50033927,,,
DEEPWATER-ISTQBO,2020-01-04 17:20:00,31.0,3953.7,66.0,257.0,220.79999,306.09998,457.20001,0.30020356,,,
DEEPWATER-34JETX,2020-01-04 17:21:06,24.799999,0.0,52.5,0.0,32.0,32.0,412.29999,0.0,,,
DEEPWATER-BPUSBG,2020-01-04 17:23:01,62.5,4282.6997,56.0,561.59998,228.0,282.60001,431.10001,0.30020356,,,
DEEPWATER-TXV4MX,2020-01-04 17:23:47,39.0,,55.400002,,,,,,,,
DEEPWATER-EU2FJA,2020-01-04 17:23:50,50.700001,3903.4998,56.5,808.7999900000001,230.89999,283.10001,468.5,1.1007465,,,
DEEPWATER-DTL53P,2020-01-04 17:25:08,27.4,4077.9998,52.0,329.79999,237.60001,276.39999,395.60001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-04 17:27:03,23.200001,3772.5999,62.5,201.0,253.39999,291.69998,420.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-04 17:27:35,25.6,4274.2998,52.0,279.39999,256.60001,284.69998,478.10001,0.40027145,,,
DEEPWATER-453GJ0,2020-01-04 17:29:35,31.4,0.0,63.0,0.0,32.0,32.0,464.0,0.0,,,
DEEPWATER-GMAJKI,2020-01-04 17:31:10,44.099998,0.0,50.0,0.0,32.0,32.0,428.39999000000006,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 17:31:27,22.4,3970.2,62.0,246.19998,255.60001,284.69998,470.89999000000006,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 17:32:05,0.0,4149.1001,0.0,4150.8999,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 17:34:06,21.200001,4089.2,57.0,522.5,230.7,278.39999,446.5,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 17:34:11,28.0,3468.7998,59.900002,293.19998,243.89999,280.39999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-04 17:34:28,65.5,3841.2,55.0,449.19998,228.60001,267.30002,435.79999,0.50033927,,,
DEEPWATER-M24OXR,2020-01-04 17:34:54,54.700001,3853.3999,55.0,427.89999000000006,233.8,273.39999,423.79999,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-04 17:34:54,20.700001,3995.3999,58.0,241.09999,267.79999,298.39999,,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-04 17:34:54,69.0,3379.6001,57.0,366.20001,234.89999,296.80002,446.79999,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-04 17:35:23,,4696.0,63.0,1985.7999,226.8,295.0,,0.50033927,,,
DEEPWATER-MU3BOW,2020-01-04 17:36:11,64.5,3860.0999,51.0,827.40002,215.60001,278.19998,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-04 17:40:00,34.5,4063.6001,65.5,306.79999,230.7,291.20001,437.20001,0.50033927,,,
DEEPWATER-RU0CIY,2020-01-04 17:40:00,28.0,3682.5,55.5,360.0,226.39999,337.59998,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-04 17:40:00,22.200001,3934.5,57.400002,199.89999,257.5,304.20001,,0.40027145,,,
DEEPWATER-TPS1RK,2020-01-04 17:40:00,45.0,6822.5996,62.900002,1129.7999,454.19998,653.59998,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-04 17:40:00,22.0,3608.0,53.299999,361.0,244.0,287.80002,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-04 17:40:00,30.799999,3950.5,66.0,257.20001,220.79999,306.5,458.39999000000006,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-04 17:40:00,22.799999,3943.8,54.0,274.0,227.3,260.10001,,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-04 17:40:23,101.2,,63.0,,,,,,,,
DEEPWATER-VKCG0Y,2020-01-04 17:40:31,24.700001,4171.0,54.0,450.69998,235.39999,279.0,423.89999000000006,0.20013572,,,
DEEPWATER-34JETX,2020-01-04 17:41:06,24.700001,0.0,52.5,0.0,32.0,32.0,412.20001,0.0,,,
DEEPWATER-BPUSBG,2020-01-04 17:43:01,62.400002,4282.1001,56.0,561.5,228.0,282.60001,428.89999000000006,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-04 17:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-04 17:43:50,50.599998,3900.3999,56.5,808.7999900000001,230.89999,283.59998,471.10001,1.1007465,,,
DEEPWATER-U3TTRI,2020-01-04 17:44:59,16.799999,7185.9996,48.0,744.79992,467.6,528.0,381.60001,0.60040712,,,
DEEPWATER-DTL53P,2020-01-04 17:45:08,27.9,4077.8999,52.0,331.19998,237.60001,276.30002,394.79999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-04 17:47:03,20.5,3757.1997,61.5,200.09999,253.39999,292.30002,413.79999,0.20013572,,,
DEEPWATER-453GJ0,2020-01-04 17:49:35,31.6,0.0,63.0,0.0,32.0,32.0,462.20001,0.0,,,
DEEPWATER-GMAJKI,2020-01-04 17:51:10,44.299999,0.0,50.0,0.0,32.0,32.0,427.5,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 17:51:27,22.5,3966.2998,62.0,241.59999,255.7,284.69998,471.39999000000006,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 17:52:05,0.0,4148.8999,0.0,4150.8999,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 17:54:06,21.799999,4086.7998,57.0,520.09998,230.89999,277.89999,446.39999000000006,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-04 17:54:11,29.0,3457.5,60.0,293.19998,243.89999,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-04 17:54:28,65.300003,3842.2,55.0,449.09998,228.60001,267.30002,434.10001,0.50033927,,,
DEEPWATER-0KPXEZ,2020-01-04 17:54:54,20.4,3997.7,57.900002,240.89998,267.79999,298.19998,,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-04 17:54:54,69.0,3378.6001,57.0,361.80002,234.89999,296.80002,446.20001,0.10006786,,,
DEEPWATER-M24OXR,2020-01-04 17:54:54,54.5,3796.7,55.0,427.89999000000006,233.8,273.39999,420.20001,0.30020356,,,
DEEPWATER-DTL53P,2020-01-04 17:55:08,27.700001,4075.8999,52.0,331.89999,237.60001,276.30002,396.60001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-04 17:55:23,101.1,4694.7998,63.0,1985.7999,226.8,295.0,,0.50033927,,,
DEEPWATER-MU3BOW,2020-01-04 17:56:11,64.800003,3834.0999,51.0,822.09998,215.60001,278.80002,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-04 17:56:20,31.0,3948.7998,66.0,257.09998,220.79999,306.5,456.89999000000006,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-04 18:00:00,30.700001,3945.7,66.0,256.89999,220.79999,306.5,457.10001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-04 18:00:00,28.0,3683.3999,55.5,359.89999,226.39999,338.40002000000004,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-04 18:00:00,22.0,3609.4998,53.299999,361.10001,243.89999,288.0,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-04 18:00:00,34.5,4075.5999,65.5,306.70001,230.7,291.39999,436.0,0.60040712,,,
DEEPWATER-A5W4QG,2020-01-04 18:00:00,22.799999,3942.7,54.0,274.0,227.3,260.10001,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-04 18:00:00,21.799999,3923.3997,57.200001,200.59999,257.5,304.29999,,0.40027145,,,
DEEPWATER-TPS1RK,2020-01-04 18:00:00,45.0,6821.5996,62.900002,1129.2,454.19998,654.40002,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-04 18:00:31,24.700001,4169.6997,54.0,450.5,235.39999,279.0,423.29999,0.20013572,,,
DEEPWATER-34JETX,2020-01-04 18:01:06,25.0,0.0,52.5,0.0,32.0,32.0,413.10001,0.0,,,
DEEPWATER-BPUSBG,2020-01-04 18:03:01,62.599998,4281.0,56.0,562.2999900000001,228.0,282.39999,430.5,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-04 18:03:35,24.9,4170.8999,52.0,282.10001,256.60001,284.69998,477.29999,0.50033927,,,
DEEPWATER-TXV4MX,2020-01-04 18:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-04 18:03:50,50.599998,3903.2,56.5,808.7999900000001,230.89999,283.79999,471.29999,1.1007465,,,
DEEPWATER-DTL53P,2020-01-04 18:05:08,27.799999,4078.1997,52.0,332.19998,237.60001,276.39999,394.39999,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-04 18:06:35,25.5,4296.5,52.0,279.89999,,284.5,477.89999000000006,,,,
DEEPWATER-XX0DST,2020-01-04 18:07:03,22.0,3768.0,61.700001,198.39999,253.2,292.10001,416.29999,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-04 18:07:35,25.799999,4296.7002,52.0,279.79999,256.60001,284.69998,478.89999000000006,0.50033927,,,
DEEPWATER-453GJ0,2020-01-04 18:09:35,31.6,0.0,63.0,0.0,32.0,32.0,461.79999,0.0,,,
DEEPWATER-BZZIEL,2020-01-04 18:10:33,,,60.0,,,,,,,,
DEEPWATER-GMAJKI,2020-01-04 18:11:10,44.0,0.0,50.0,0.0,32.0,32.0,430.29999,0.0,,,
DEEPWATER-EEJC2O,2020-01-04 18:11:27,22.299999,3960.5999,62.0,238.09999,255.89999,285.10001,469.20001,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-04 18:12:05,0.0,4149.1001,0.0,4150.8999,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-04 18:14:06,20.200001,4080.2,57.0,518.19995,230.89999,278.60001,446.89999000000006,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-04 18:14:11,29.0,3474.3999,59.900002,292.89999,244.0,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-04 18:14:28,65.5,3829.7,55.0,449.39999000000006,228.60001,267.39999,436.79999,0.40027145,,,
DEEPWATER-LGIE0L,2020-01-04 18:14:54,68.900002,3379.5,57.0,366.39999,234.89999,296.80002,447.5,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-04 18:14:54,20.4,3993.0,57.5,239.59999,267.79999,298.60001,,0.20013572,,,
DEEPWATER-M24OXR,2020-01-04 18:14:54,55.400002,3864.6001,55.0,427.89999000000006,233.8,273.39999,418.89999,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-04 18:15:01,62.5,4283.5,0.83999997,562.5,228.0,282.60001,430.79999,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-04 18:15:23,101.0,4695.3999,63.0,1985.7,226.8,295.20001,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-04 18:16:11,64.199997,3855.8,51.0,818.7000099999999,215.60001,278.80002,,0.30020356,,,
