WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure,Estado,Estado_detallado
DEEPWATER-MECD2B,2020-01-05 05:18:53,,3947.2998,54.900002,307.80002,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 05:20:00,,4178.1001,53.5,368.89999,231.59999,267.10001,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 05:22:47,,4068.8999,55.0,1149.3999,224.8,315.90002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-05 05:24:46,,3758.0999,48.5,256.29999,220.60001,243.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 05:25:03,,3772.3999,52.900002,331.09998,242.60001,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 05:37:04,,3820.3999,64.0,1120.7,222.39999,329.40002000000004,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-05 05:39:47,,4035.3997,54.900002,1161.7999,224.8,315.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 05:40:00,,4180.6997,53.5,367.69998,231.59999,267.10001,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 05:42:47,,4017.1997,55.0,1161.1,224.8,316.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 05:44:46,,3753.3,48.5,242.0,220.5,252.29999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 05:45:03,,3772.2998,53.0,331.19998,242.60001,304.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 05:48:45,,3695.4998,59.5,393.99997,233.8,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 05:57:04,,3820.3999,64.099998,1120.5,222.39999,329.40002000000004,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 06:00:00,,4181.2998,53.400002,366.5,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 06:02:47,,3809.8999,54.900002,1130.7999,224.8,318.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 06:04:46,,3758.1997,48.5,253.5,220.60001,244.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 06:05:03,,3771.5999,53.0,330.89999,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 06:08:45,,3694.8999,59.5,394.30002,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 06:17:04,,3820.8999,64.099998,1120.5,222.39999,329.40002000000004,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 06:20:00,,4182.5,53.5,365.5,231.59999,267.10001,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 06:22:47,,3880.1997,54.900002,1113.9,224.8,318.20001,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 06:24:46,,3756.2998,48.400002,240.5,220.5,252.70001,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 06:28:45,,3694.5,59.5,394.39999,233.8,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 06:36:01,,4175.2998,53.5,364.89996,231.59999,267.10001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-UY0V1O,2020-01-05 06:36:33,,4183.8999,53.5,364.69998,,267.10001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-51ZYBC,2020-01-05 06:37:04,,3819.2998,64.099998,1120.6,222.39999,329.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 06:38:53,,3947.1997,55.0,302.60001,247.79999,284.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 06:40:00,,4183.2998,53.5,364.59998,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 06:42:47,,3989.5999,55.0,1125.7999,224.8,316.80002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 06:44:46,,3758.7998,48.400002,253.79999,220.60001,244.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 06:45:03,,3775.9998,53.0,331.0,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 06:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 06:57:04,,3819.6997,64.0,1120.7,222.39999,329.40002000000004,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 07:00:00,,4184.7002,53.400002,363.79999,231.59999,267.10001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-05 07:04:46,,3754.0999,48.400002,242.2,220.5,253.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 07:05:03,,3776.6001,53.0,331.0,242.39999,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 07:08:45,,3696.5999,59.5,393.99997,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 07:17:04,,3819.1997,64.099998,1120.7999,222.39999,329.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-05 07:18:47,,4047.0999,54.900002,1160.8,224.8,315.90002000000004,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 07:18:53,,3946.7998,55.0,303.39999,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 07:20:00,,4184.7998,53.5,363.0,231.59999,267.30002,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 07:22:47,,4001.6001,55.0,1159.5,224.8,316.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 07:25:03,,3776.7,52.900002,331.09998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 07:37:04,,3818.7998,64.0,1120.5,222.39999,329.40002000000004,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 07:38:53,,3946.9998,54.900002,303.60001,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 07:40:00,,4184.3999,53.400002,362.29999,231.59999,267.10001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 07:42:47,,3827.4998,54.900002,1136.6,224.8,318.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 07:44:46,,3754.5,48.400002,242.0,220.5,253.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 07:45:03,,3771.5999,52.900002,331.09998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 07:48:45,,3696.6997,59.5,394.5,233.60001,256.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 07:56:53,,3945.0999,54.900002,303.89999,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 07:57:04,,3818.0999,64.099998,1120.5,222.39999,329.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 08:00:00,,4184.7998,53.5,361.49997,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 08:02:47,,3844.4998,54.900002,1115.1,224.8,318.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 08:04:46,,3757.7998,48.400002,253.59999,220.60001,244.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 08:05:03,,3769.7,52.900002,331.0,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 08:08:45,,3694.9998,59.5,394.30002,233.60001,255.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 08:17:04,,3817.5999,64.0,1120.5,222.39999,329.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 08:17:53,,3937.8999,55.0,304.19998,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 08:20:00,,4185.6001,53.5,360.89999,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 08:22:47,,3947.9998,55.0,1119.7,224.8,317.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 08:24:46,,3752.5999,48.5,242.09999,220.60001,253.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 08:25:03,,3769.2,53.0,330.70001,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 08:28:45,,3695.9998,59.5,394.30002,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 08:37:04,,3816.9998,64.099998,1120.7,222.39999,329.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 08:38:53,,3937.7998,54.900002,304.29999,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 08:40:00,,4185.2998,53.5,360.29999,231.39999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 08:42:47,,4059.4998,54.900002,1140.5,224.8,316.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 08:44:46,,3756.9998,48.400002,251.59999,220.60001,244.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 08:45:03,,3769.8999,52.900002,330.60001,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-05 08:45:47,,4074.0999,55.0,1144.8999,224.8,316.0,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-3J5ZXG,2020-01-05 08:48:45,,3695.4998,59.5,394.69998,233.60001,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 08:57:04,,3816.9998,64.0,1120.5,222.39999,329.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 08:58:53,,3937.8999,54.900002,304.19998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 09:00:00,,4186.3999,53.5,359.79999,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 09:00:47,,4080.5,55.0,1162.8,224.8,315.5,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 09:02:47,,4069.1997,54.900002,1163.6,,315.5,,,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-05 09:04:46,,3751.8999,48.400002,239.5,220.60001,253.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 09:05:03,,3768.7,52.900002,330.39999,242.60001,303.79999,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-05 09:06:47,,4045.8,55.0,1164.2,224.8,315.90002000000004,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 09:18:53,,3938.0999,54.900002,304.0,247.79999,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 09:20:00,,4186.0,53.5,359.19998,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 09:22:47,,3914.5999,55.0,1151.7,224.8,317.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 09:24:46,,3756.2,48.5,252.39999,220.60001,244.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 09:25:03,,3768.2,53.0,330.19998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 09:28:45,,3694.5,59.5,394.60001,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 09:37:04,,3812.8999,64.0,1120.5,222.39999,329.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 09:38:53,,3937.8999,54.900002,304.09998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 09:40:00,,4186.8999,53.5,358.79999,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-W22D0A,2020-01-05 09:45:03,,3767.7998,52.900002,330.19998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 09:48:45,,3697.9998,59.5,394.5,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 10:00:00,,4186.6001,53.400002,358.39996,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 10:02:47,,3927.3999,55.0,1118.4,224.8,317.79999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 10:04:46,,3756.7,48.400002,251.49998,220.60001,245.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 10:08:45,,3689.0999,59.5,394.5,233.60001,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 10:17:04,,3814.3999,64.099998,1120.2999,222.39999,329.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 10:18:53,,3936.5,54.900002,304.0,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 10:20:00,,4187.7998,53.5,358.0,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-05 10:24:46,,3752.8999,48.400002,241.79999,220.60001,251.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 10:25:03,,3769.3999,53.0,330.0,242.8,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 10:28:45,,3698.0999,59.5,394.30002,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 10:37:04,,3816.0,64.099998,1120.6,222.39999,329.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 10:38:53,,3936.7,55.0,304.09998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 10:40:00,,4187.3999,53.5,357.70001,231.39999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 10:42:47,,4036.7,54.900002,1149.1,224.8,316.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 10:44:46,,3755.4998,48.400002,249.7,220.60001,246.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 10:45:03,,3770.5,53.0,329.89999,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 10:48:45,,3697.1997,59.5,394.60001,233.60001,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 10:57:04,,3816.0,64.099998,1120.6,222.39999,329.40002000000004,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 11:00:00,,4188.1001,53.5,357.5,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 11:02:47,,3903.5999,54.900002,1140.3999,224.8,317.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 11:04:46,,3751.8999,48.5,248.0,220.60001,248.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 11:05:03,,3769.6001,53.0,329.79999,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 11:08:45,,3693.5999,59.5,395.19998,233.60001,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 11:17:04,,3816.3999,64.099998,1120.7,222.3,329.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 11:17:53,,3938.4998,54.900002,304.0,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 11:20:00,,4187.8999,53.5,357.19998,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 11:22:47,,3765.8999,54.900002,1112.9,224.8,318.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 11:24:46,,3754.3999,48.5,245.59999,220.60001,246.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 11:25:03,,3769.8999,53.0,329.79999,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 11:28:45,,3695.9998,59.5,394.89999,233.60001,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 11:35:53,,3939.2998,55.0,304.19998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 11:37:04,,3817.2998,63.900002,1120.7999,222.39999,329.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 11:40:00,,4187.6001,53.5,356.79999,231.59999,266.69998,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 11:42:47,,3873.0,54.900002,1106.4,224.8,318.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 11:45:03,,3769.6001,52.900002,329.69998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 11:48:45,,3680.5999,59.5,394.60001,233.60001,255.89999,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-05 11:56:53,,3939.8999,54.900002,304.09998,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 12:00:00,,4188.8999,53.5,356.39999,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 12:02:47,,3923.3997,54.900002,1113.6,224.8,317.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 12:04:46,,3754.0,48.5,245.59999,220.60001,247.5,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 12:05:03,,3769.7,53.0,329.79999,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 12:17:04,,3816.9998,64.099998,1120.6,222.39999,329.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 12:17:53,,3946.7998,55.0,304.0,247.79999,284.40002000000004,,0.10006786,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 12:20:00,,4189.0996,53.5,356.29999,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 12:22:47,,3902.7,54.900002,1120.6,224.8,317.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 12:24:46,,3758.6997,48.400002,257.0,220.60001,245.3,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 12:25:03,,3767.4998,52.900002,329.69998,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 12:35:53,,3947.9998,54.900002,304.19998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 12:37:04,,3817.4998,64.099998,1120.7999,222.39999,329.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 12:40:00,,4189.5,53.5,356.5,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 12:42:47,,3853.1997,55.0,1117.2,224.8,317.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 12:44:46,,3753.3,48.400002,246.0,220.60001,248.39999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 12:45:03,,3768.3999,53.0,329.60001,242.60001,304.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 12:48:45,,3682.6001,59.5,393.29999,233.60001,256.5,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-05 12:56:53,,3947.6997,54.900002,304.29999,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 12:57:04,,3818.0999,64.099998,1120.8999,222.39999,329.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 13:00:00,,4189.8999,53.5,356.19998,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 13:02:47,,3726.2,55.0,1097.6,224.8,319.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 13:04:46,,3755.2998,48.5,260.89999,220.60001,245.3,,0.0,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 13:05:03,,3769.5,53.0,329.60001,242.60001,304.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 13:08:45,,3688.4998,59.5,392.10001,233.8,256.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 13:17:04,,3816.9998,64.0,1120.8999,222.39999,329.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 13:20:00,,4189.7998,53.5,355.99997,231.39999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 13:22:47,,3811.0999,55.0,1091.7999,224.8,318.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 13:24:46,,3753.3999,48.400002,245.5,220.5,249.3,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 13:25:03,,3774.2,53.0,329.39999,242.60001,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 13:37:04,,3816.5999,64.0,1120.8999,222.39999,329.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 13:38:53,,3947.4998,55.0,304.89999,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 13:40:00,,4189.7998,53.400002,355.79999,231.59999,266.89999,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 13:42:47,,3843.2998,55.0,1096.7,224.8,317.79999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 13:44:46,,3756.2998,48.5,261.10001,220.60001,244.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 13:45:03,,3773.3999,52.900002,329.5,242.60001,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 14:00:00,,4189.7998,53.5,355.5,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 14:02:47,,3801.2998,54.900002,1101.3999,224.8,317.70001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 14:05:03,,3771.7,52.900002,329.39999,242.60001,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 14:08:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 14:17:04,,3816.4998,64.099998,1120.8999,222.39999,329.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 14:17:53,,3961.2,54.900002,305.29999,247.60001,284.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 14:20:00,,4190.3999,53.400002,355.19998,231.59999,266.69998,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 14:22:47,,3752.7,55.0,1091.7999,224.8,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 14:24:46,,3755.2998,48.5,261.60001,220.60001,244.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 14:25:03,,3770.3999,53.0,329.39999,242.8,304.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 14:28:45,,3694.0,59.5,391.0,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 14:37:04,,3816.7,64.0,1120.8999,222.39999,330.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 14:38:53,,3961.0999,55.0,305.89999,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 14:40:00,,4190.0,53.5,355.19998,231.59999,267.10001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 14:42:47,,3728.2998,54.900002,1084.0,224.8,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 14:44:46,,3754.2998,48.400002,244.49998,220.5,251.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 14:45:03,,3771.8999,52.900002,329.39999,242.39999,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 14:48:45,,3695.7998,59.5,391.20001,233.60001,256.30002,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-05 14:57:04,,3816.2,64.099998,1121.0,222.39999,329.89999,,0.50033927,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 15:00:00,,4190.8999,53.5,355.09998,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-05 15:02:47,,3758.6997,55.0,1082.4999,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-05 15:04:46,,3756.4998,48.400002,259.60001,220.60001,244.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-05 15:05:03,,3772.7998,53.0,329.39999,242.39999,304.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-05 15:08:45,,3694.3999,59.5,391.10001,233.8,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-05 15:17:53,,3959.3,55.0,306.89999,247.60001,283.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-05 15:20:00,,4190.8999,53.5,354.89999,231.59999,266.89999,,0.40027145,,,,Operativo,Anómalo 🔴
